央视卫视综合,#genre#

美国摔跤❤️,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8





















































































WWE1,http://streamsy.online:2999/coachj88/N93DPKS9pJ/398 




























WWE2,mitv://generationnexxxt.com:19806/32e0838eeab84b3a96297dcceca27f5a 




























NBA TV,http://streamsy.online:2999/coachj88/N93DPKS9pJ/136 
?




























武术世界,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638078be5d654/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0MVaBO3fffRWKM%2FzNpNYjRBAiSJylXYBAiox0V94ejMfwEtXXuH8b8M%2F%2FDznZB61s























凤凰电影,http://117.114.153.1:8180/TV00000000000000000072@HHZT 






电影点播观看🔥❤️http://43.138.170.29:35455/douyu/4332







































央视网👉棋类健身篮球,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?












CCTV❤️移动传媒,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8






经典功夫台👉,http://cfss.cc/cdn/yy/1355002394.flv








亚洲功夫台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8 







经典武侠台👉不定时播,http://live.dxms.top/dwy/jdgf.php








星光视界影迷频道,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv



星光好剧珍藏馆,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv



星光视界👉七点开播,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv



武术世界🏆🔥河南,http://www.furymax.top:85/rtp/239.69.1.47:9922






























万事大集📡综合频道,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000235/index.m3u8?IAS







































番薯111🔥台湾,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8









































经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv








































爱上4K❤️测试,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?IAS



1905电影网👉国内,http://ygbh.live/1905.php?id=1905a 







1905电影网👉国外,http://ygbh.live/1905.php?id=1905b 






古装剧场🔥❤️,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8













































环球奇观🔥🏆❤️,http://222.223.118.222:2180/live/hqqg/index.m3u8




















环球奇观🔥🏆❤️http://101.18.25.159:808/hls/69/index.m3u8#http://101.18.25.87:808/hls/69/index.m3u8













































环球旅游🔥💞❤️http://124.238.110.101:9999/tsfile/live/1034_1.m3u8

































河南象视界频道❤️,https://tv.cry33.com/hn.php?id=xsj
































国家公园💞❤️浙江开化,https://epg.pw/stream/b4c27aaf441d3cfe8d1daaa9c89562f2057ca2bcb5483c410f868c0b9d4ec97b.m3u8





























中华美食频道http://124.238.110.101:9999/tsfile/live/1004_1.m3u8

































老故事🔥❤️中央新影http://101.18.25.159:808/hls/70/index.m3u8#http://101.18.25.87:808/hls/70/index.m3u8












































万事大集❤️综合频道,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000235/index.m3u8?IAS








































科学动物园,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000237/index.m3u8?IAS






































求索纪录,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281




































求索科学,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281




































求索生活,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281















































求索动物,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281









































社会与法🔥❤️CCTV-12,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225669/index.m3u8


































































































































社会与法🔥❤️CCTV-12,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225669/index.m3u8



































法治天地🔥🔥上海,https://epg.pw/stream/eea0f760b0a0bd01de34f0d2138a1f2a34ec996341e17aa6745b2cd5232b817b.ctv

































科教🔥❤️CCTV-10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$可回放





















































科教🔥❤️CCTV-10,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225677/index.m3u8 



































北京卫视🔥🏆❤️BRTV,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?IAS


















































































































北京卫视🔥🏆❤️BRTV,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8


















































































纪实科教🔥🏆❤️BRTV,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8












































































纪实科教🔥🏆❤️BRTV,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8




































电视指南🔥🏆❤️CCTV,https://epg.pw/stream/9e948bbd5453affbe5fe879bc1c4145203aac9b993b01e7db9b1148e40815499.m3u8




































央视文化精品🏆CCTV,http://113.64.145.204:8081/hls/33/index.m3u8












































北京新闻🔥🏆北京房山,http://live.funhillrm.com/5/sd/live.m3u8?zbeid


































































房山电视台🔥🏆❤️北京,http://live.funhillrm.com/2/sd/live.m3u8?zbeid





































































东方卫视🔥🏆❤️上海,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000182/index.m3u8?IAS





















































东方卫视🔥🏆❤️上海,http://101.18.25.159:808/hls/46/index.m3u8#http://101.18.25.87:808/hls/46/index.m3u8




































上海都市频道💞👉,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281&yang-1989#http://58.37.189.47:8088/udp/239.45.3.236:5140#http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281&yang-1989























上海都市频道🔥👉,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281&yang-1989#http://58.37.189.47:8088/udp/239.45.3.236:5140


































纪实人文🔥🏆❤️上海,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000365/index.m3u8?IAS















































































































































纪实人文🔥🏆❤️上海,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000365/index.m3u8?IAS


















































































































































纪实人文🔥🏆❤️上海,http://101.18.25.159:808/hls/50/index.m3u8#http://101.18.25.87:808/hls/50/index.m3u8











































法治天地🔥🏆❤️上海,https://epg.pw/stream/eea0f760b0a0bd01de34f0d2138a1f2a34ec996341e17aa6745b2cd5232b817b.ctv
































山东卫视🔥🏆❤️,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225952/index.m3u8
















































山东卫视🔥🏆❤️,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000364/1.m3u8











































钱江频道🔥🏆❤️浙江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8










































































黄河卫视🔥🏆❤️山西省,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true








































南京十八🔥🏆❤️江苏,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8?zjiangsd











































































生活健康❤️❤️河北http://101.18.25.159:808/hls/28/index.m3u8#http://101.18.25.87:808/hls/28/index.m3u8












































中国教育-1💞CETV-1,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000481/index.m3u8?IAS#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
































































中国教育-2💞CETV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8

































































中国教育-3💞CETV-3,http://hwylivehd.centv.cn/cetv3/bjdm.m3u8












中国教育-4💞CETV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8







































































早期教育💞❤️,http://27.40.16.69:8114/GD_CUCC/G_CETV-ZQJY-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBZgEcPJzku%2FK%2BhOejG8m3LLDzTKwBfpzpjpJgpyYO6Z%2F&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714145054552&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515eb51ce8e2b668&FvSeid=88fe5578af1e3b0b&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4280&Fsv_chan_hls_se_idx=62&Fsv_TBt=8000472&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CETV-ZQJY-CQ&Fsv_CMSID=GD_CUCC























山东教育卫视💞,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8

















































快乐垂钓🏆❤️湖南,http://open.live-web.timetv.cn/live/hndx.m3u8?token=TV259836903HNDX04252008&channel=218 

























四海钓鱼🏆❤️北京,http://open.live-web.timetv.cn/live/hndx.m3u8?token=TV259836903HNDX04252008&channel=318

































四海钓鱼🏆❤️北京,http://59.174.225.178:8880/udp/239.69.1.244:11106

































四海钓鱼🏆❤️北京,http://59.174.224.21:8880/udp/239.69.1.244:11106

































四海钓鱼🏆❤️北京,http://221.232.107.2:8880/udp/239.69.1.244:11106






























孝感❤️新闻综合,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1735660799-0-0-c66126a1e65c45cfa675dd5f16914315

































星光综合台💞💞💞,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv







































河北杂技💞💞💞http://101.18.31.77:808/hls/26/index.m3u8














全民热练🏆咪咕直播,http://[2409:8087:1a01:df::4041]/PLTV/88888888/224/3221226053/index.m3u8















全民热练🏆咪咕,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8





























站桩音乐❤️30分钟,https://img.piexl.cn/view.php/afb8ff1faf86aa2e9c875824d1632e09.mp4#https://mpimg.cn/down.php/7baf6b6821b78795a2d10a60c4abfbfe.mp4














































神奇的甩手操,https://img.piexl.cn/view.php/fc15cb865b62ae7e619c1ad965b7ca5b.mp4#https://mpimg.cn/down.php/7059f5767fb5172b2c3850ff7774d818.mp4












































甩手操❤️6分钟,https://mpimg.cn/down.php/052d9d00fe3637f0a9d7d3a27e7cbc53.mp4#https://img.piexl.cn/view.php/4cd14d2a550bc105b6b3e4243b0832e7.mp4

















































简单走步操❤️9分钟,https://img.piexl.cn/view.php/d5d2634e1840ba17b09ff632003d6cf3.mp4#https://mpimg.cn/down.php/ef9873660336a1b3d6bc5119e0e968e7.mp4












































居家运动❤️59分钟,https://pan.vma.cc/view.php/5983dc49678266ddd74d28f8da2ef85b.mp4#https://img.piexl.cn/view.php/b6b700098f81f6c0289adfd36600e384.mp4#https://mpimg.cn/down.php/763bf2d27e6994ad77032c4ca4785487.mp4

















































































港澳台和国际,#genre#





凤凰卫视中文台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8





凤凰卫视资讯台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8





凤凰卫视香港台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8




















澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8






澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8






环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8






RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8





大爱,https://pulltv1.wanfudaluye.com/live/tv1.m3u8






大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8





星光综合台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv








































经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv








































凤凰电影,http://117.114.153.1:8180/TV00000000000000000072@HHZT



电影点播观看❤️,http://43.138.170.29:35455/douyu/4332




番薯台❤️台湾,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8





























































香港文旅台,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8























































香港文旅台,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0








































香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8






香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8













































香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8








































唯心电视台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8









































生命电视台,http://61.216.67.119:1935/lifetv/lifetv.stream/chunklist_w674478578.m3u8










































HKS香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8






HKS香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv





星空卫视❤️香港,http://vl15191373.imwork.net:8880/udp/239.93.1.10:2193































星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193





人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8





ASTV亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?






亚洲卫视❤️香港,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0 


















星河台,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8






TVB星河国语,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe





翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn






华丽翡翠台,http://php.jdshipin.com:8880/smt.php?id=Wlt






WWE❤️,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8






GTV八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8








































GTV八大第一台,http://61.221.215.25:8800/hls/55/index.m3u8







































环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8






环球频道,http://live.cgtn.com/500/prog_index.m3u8






中国环球,http://live.cgtn.com/500/prog_index.m3u8






欧洲华文电视台1,http://delive.eztv.vip/decctv/decctv.m3u8?auth_key=1718351891-0-0-adb83a5340e0ca90ba1534ceb5ffdadb






欧洲华文电视台2,http://vvlive.eztv.vip/hwetnew/hwetnew.m3u8?auth_key=1710810771-0-0-c5ce71079eaa4d245127b05375ae371f






法国时尚❤️,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8






泰国ASTV❤️,http://news1.live14.com/stream/news1_hi.m3u8






CGTN英语频道,http://live.cgtn.com/1000/prog_index.m3u8






CGTN法语频道,https://livefr.cgtn.com/1000f/prog_index.m3u8






CGTN俄语频道,https://liveru.cgtn.com/1000r/prog_index.m3u8






CGTN阿拉伯语频道,https://livear.cgtn.com/1000a/prog_index.m3u8






CGTN西班牙语频道,https://livees.cgtn.com/1000e/prog_index.m3u8






CGTN纪录频道,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000528/index.m3u8?IAS$中国IPTV
















数字频道,#genre#





























































淘精彩,http://webmail.axxe.top:4022/udp/239.3.1.178:8001






























































淘萌宠,http://webmail.axxe.top:4022/udp/239.3.1.102:8001






























































淘剧场,http://webmail.axxe.top:4022/udp/239.3.1.95:8001






























































淘电影,http://webmail.axxe.top:4022/udp/239.3.1.250:8001






























































淘娱乐,http://webmail.axxe.top:4022/udp/239.3.1.100:8001






























































淘精彩,http://218.241.192.50:8808/udp/239.3.1.178:8001






























































淘萌宠,http://218.241.192.50:8808/udp/239.3.1.102:8001






























































淘Baby,http://218.241.192.50:8808/udp/239.3.1.238:8001






























































淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001






























































淘电影,http://218.241.192.50:8808/udp/239.3.1.250:8001






























































淘娱乐,http://218.241.192.50:8808/udp/239.3.1.100:8001





























































超级电视剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8





























































